series,noise,walk,edim,hurst,ksent
arrs,0.841924699643374,0.1166928421619331,12,0.4640656234884394,8.137803403412226
arry,0.9181937168751388,0.099117314453988,9,0.512444073921337,8.419049812980628
arr_a,0.8703470754604117,0.1729071059794151,21,0.5451833666352861,7.766331000092137
arr_b,0.9184532101627532,0.1290056321831645,16,0.7102969884187309,7.8254661768322515
artna,0.9436276509543652,0.0216495696130925,9,0.4553439257297146,8.230638257880585
artw,0.9084117368709886,0.0440113128130719,13,0.5476960008931904,7.426105449141923
artx,0.8891772924016169,0.0496088319631333,15,0.5597584204923283,7.286393931534929
arw,0.925662889098996,0.0655605988664601,16,0.4584191511419401,8.468567714134455
arwr,0.900102520073772,0.1425731898767046,10,0.542896662625207,8.258652594487145
asa,0.9181837376567848,0.0835114897537108,9,0.5702921483540601,8.39355824194029
asc,0.9002957360411928,0.0276757525701772,18,0.508246758264843,7.884416338594304
ascma,0.9430200347551854,0.1017238945546863,13,0.5453860396304453,7.9912713700042435
asfi,0.8787574782476578,0.1074223050558365,10,0.4744628849639383,7.633022041078596
asg,0.9501922720818512,0.1060564540337168,10,0.5876248255901205,7.597209714810417
asgn,0.918828403428779,0.015112294348676,10,0.4365742070599644,8.164613118673921
ash,0.9136632401600746,0.0729958674961966,21,0.5768379803744311,8.331232312232357
asm,0.9037826417878836,0.0811123105134897,17,0.5889107531352028,7.278196552539996
asmb,0.949050559684286,0.0516480080359115,10,0.64826099788809,8.205883066156627
asml,0.950590643385362,0.0757582328779175,6,0.5215899799760026,8.028298584529876
asna,0.9517651099652256,0.00531670079827,14,0.4171886950502343,8.363280197593475
aspn,0.8915697588587344,0.0503081221840395,27,0.4916649768564246,7.967979681608508
asps,0.7149905563309964,0.0335323226978114,10,0.5194274894032663,8.036995181167681
asr,0.9260919893698678,0.0427603549803026,8,0.4957884234164593,8.175434238902424
asrv,0.914994280365448,0.0819258357013106,12,0.3851824698919636,6.8929710462415255
asrvp,0.8603641569440854,0.2846298226991555,10,0.4559147928956549,8.225165420441877
ast,0.8837462707942905,0.0395017388248435,7,0.4854827187466515,7.152583595820908
astc,0.9139636895021808,0.0746106080795856,8,0.4276693677511323,7.728972871584875
aste,0.9298629867720268,0.0130019326900316,4,0.4680306496819282,8.512912149823125
asur,0.9362870146474658,0.0229388589758674,15,0.6285914247188951,7.812355739606222
asx,0.875399862118803,0.0333028369203091,33,0.4785617815488684,7.802363915451285
asys,0.9173171742735768,0.0920958643024825,8,0.477295453144595,8.132751207370447
at,0.8688380693090816,0.0073260253881652,16,0.4870433060549702,6.469498190425511
atai,0.8524526484947064,0.0721146263706489,18,0.4902222276183583,8.000898242356921
atax,0.9330636359891588,0.0492953391549033,7,0.456023853130963,7.451426234981207
atec,0.93555769887483,0.1035930024710178,7,0.578875750079899,7.150576343017019
aten,0.8943693734724608,0.053662675830165,11,0.4110333802769922,8.374692682176825
atge,0.9173499168080392,0.1505159876952864,9,0.6082101379233925,8.273062665981948
athm,0.9345807714458868,0.0288731370710214,7,0.5975767205746575,8.365293143754355
athn,0.8207052956306561,0.1647671910860897,18,0.4353551152303749,8.383162547582485
athx,0.8749680248542226,0.0328007503065901,12,0.4627530639758713,7.184902095772054
ati,0.9262098364343284,0.0407921353342901,8,0.5292839253397421,8.238383855037531
atlc,0.8540952909970686,0.0326809119439306,16,0.4785509730476796,7.393598729348254
atlo,0.9100555408092724,0.1106153440064576,10,0.5287235755222573,8.179488271520817
atni,0.8736012097455886,0.0074401697637561,18,0.4180389414765479,8.271407890207634
atnm,0.8975804974048354,0.2521232124106731,9,0.4846664041954474,7.730033110015248
ato,0.9621305069056524,0.0371635078222979,12,0.5074048999031633,8.46332723615523
atos,0.9226962555010664,0.2440547870777654,2,0.3928720200178334,7.159365089859008
atr,0.9329128056812948,0.0507328186035433,13,0.3688749214170021,8.399566499930595
atra,0.9002987051357689,0.067530811837468,10,0.4474329042522726,8.00246076419893
atrc,0.8829437985122257,0.0359307817612347,14,0.5137285989465123,8.509154559159251
atri,0.9536865284415872,0.0078509376518303,10,0.4389812677865545,8.187189243272398
atro,0.9352124864488924,0.1076822254639138,11,0.5864247156735931,8.148501928204782
atrs,0.9114532162845268,0.0263239936733026,11,0.6517249342355983,7.800336617170449
atsg,0.9504974251472468,0.0273563833196186,8,0.4639693067219245,8.195723039293142
atto,0.9084220918481426,0.0197248669726006,12,0.5873536822888048,7.8906064744591395
attu,0.9176802585036392,0.0235859597829573,11,0.6043563695938824,8.308983353329126
atu,0.8429266004000677,0.0802187958650204,9,0.3843909455390337,7.939027875145016
atv,0.7480128491546447,0.4147502588130736,9,0.2861147511619734,8.004455021614454
atvi,0.9567471404409148,0.101534687087798,5,0.4495322076021281,8.377670852684261
au,0.9203529428961104,0.0492611257033906,10,0.5433573716787479,8.266221955763191
aubn,0.926836629071653,0.1736438431657105,16,0.4301195346659029,8.139860022460205
audc,0.93620153412441,0.0181584438588103,13,0.5849834547493707,8.04882161827597
aumn,0.8677105737805226,0.0430583385650411,11,0.5820624688614411,7.201232102922827
auo,0.9166864874837848,0.0163981324334532,5,0.5738124260838677,7.867363352795921
auph,0.8762491799276828,0.2401280911606322,18,0.5402081062249557,7.879300862812423
auto,0.879614158458284,0.0733891969548228,18,0.4940787750948731,8.246711967155974
auy,0.9154340503508224,0.0565132117719228,8,0.671056175446344,8.316938619377183
ava,0.9375021315585316,0.1246700410923495,8,0.4735895131520354,8.194409488433529
aval,0.902018487346256,0.0766513693796675,13,0.4488025713951438,8.404396345732417
avav,0.926099551240015,0.016346510745274,15,0.5022203691611576,7.68184993882664
avb,0.8931516046459995,0.049115213826845,9,0.3451042751347193,8.6077904031503
avd,0.9003075594876422,0.0488872864491309,9,0.3732356725974627,8.332133361540183
avdl,0.8972632147400043,0.1443136024225775,10,0.5255525798760033,8.108312941464844
aveo,0.9095368054716076,0.0515745425272449,8,0.6008393432288933,7.467160249092459
avgo,0.955168775130231,0.044858785307721,20,0.4559374406866629,8.306049504767376
avh,0.9311793407445071,0.0460451909922237,7,0.656577962461237,8.443932114724872
avhi,0.9042766190033708,0.0716371783770005,9,0.631806759113952,7.873385607288232
avid,0.9364360908484248,0.2255447679139564,11,0.4500495589248066,8.191038558273048
avir,0.9348870569660528,0.091481010123259,6,0.4661326371219093,7.466976201537213
avk,0.9520538342256234,0.116944071828336,11,0.7613261008200517,8.528987954608752
avnw,0.8999039990870765,0.081747511746151,8,0.5690838167627889,7.733899405217923
avp,0.9156992823911448,0.0075289064030659,6,0.5681059846332835,8.404272994565089
avt,0.850836140239521,0.0542591280137275,6,0.3586673560478059,8.548544816011528
avx,0.9369207510506472,0.0506184825205157,14,0.4784800821099711,8.16320234250445
avy,0.957447399569211,0.0445968758477505,11,0.4007241594032417,8.274299817247195
awf,0.9617188375973708,0.0635056666285379,8,0.7225474180275501,8.255818969835325
awi,0.8878252458993647,0.0469257756930989,13,0.5782731673872943,8.322924942530493
awk,0.960816919347169,0.0231189310541268,7,0.5839485318756078,8.37197511712227
awp,0.9427699571202084,0.1184474193032905,7,0.6239699803865102,7.95473143655833
awr,0.912147801584184,0.0076125819184298,10,0.4099565585223113,8.261542573374912
awre,0.9130868300435704,0.0251090236079623,21,0.666246083676686,7.235553110784552
awx,0.8516277072157046,0.079507148949687,13,0.4913629727812075,7.493017428784839
axas,0.92595688520056,0.0654725367355379,12,0.6128625926374901,7.721250647925372
axdx,0.8926234986114494,0.0600326741316226,21,0.5374012923745258,8.433588186916127
axe,0.9147598047501748,0.0785768715224236,14,0.6227017573572631,8.389712459656744
axgn,0.9602034328934416,0.0825225667784843,7,0.4302516804497057,7.595376957465162
axl,0.9150407244685322,0.0554488963735505,5,0.5719208571664463,8.486260960859092
axp,0.9311958797255404,0.0286607642641292,8,0.643979439719742,8.293729342493826
axr,0.914852488446593,0.1160409906653932,14,0.5064231030076766,7.913500670635918
axs,0.9253771830190488,0.0307186928724301,22,0.5049266382782664,8.199627805439908
axs_d,0.8693296353233615,0.0198608016092063,18,0.4630828497891456,8.091957904424174
axta,0.8645421365300459,0.0097669721402071,17,0.6063485836653982,8.202230729453458
axti,0.936074419462678,0.1960211779562684,5,0.5848633555273547,7.549124829576317
axu,0.9303566500007844,0.0436628882316585,5,0.5617941567834697,7.042988398955687
ayi,0.9134512072959045,0.0115668616742214,13,0.4950930490503357,8.476729345560292
ayr,0.8446889880673732,0.0672922613281862,29,0.4838459027678631,8.274280659395922
azn,0.8506830767338184,0.0388744123853572,11,0.4128057076497538,8.542457076527878
azo,0.9191818588324172,0.0264135019304552,13,0.4299269034345475,8.388266979279242
azpn,0.948962828013404,0.035282973614614,8,0.5644966861996534,8.503216846400113
azz,0.8807380632060622,0.0462198089053094,16,0.391536976446553,8.419552925226188
b,0.9565397701686884,0.0537153478468148,13,0.5240563562972445,8.099885302494634
ba,0.963342371446154,0.0542497828352479,14,0.5532909161015546,7.952084848902464
baa,0.911741403147973,0.0953638567102381,11,0.639187829897764,7.321136350271623
baba,0.9555416131810006,0.0490829149956489,10,0.6087177801082033,8.07625810186382
baby,0.8467724873771135,0.0571534365267107,10,0.500249103933876,8.227043241697915
bac,0.9546504030649648,0.1269954857599533,8,0.5654953608954525,8.18999199682505
bac_d,0.8207779567174558,0.0447197066753306,15,0.4649594298695333,7.134972727932032
bac_e,0.901370334283195,0.1466745620221159,8,0.4497392958120534,8.206511419048091
bac_i,0.8026022752311117,0.0631042218068409,11,0.4107170724349018,7.394648396246452
bac_l,0.9301571440226246,0.0249875672275051,6,0.5121104327051831,8.168425325975122
bac_w,0.8804787462704682,0.0309570877846013,7,0.4509648377814153,7.758507218788918
baf,0.9482074664036048,0.1462569959060147,8,0.5244603417574027,8.45619000520455
bah,0.9014624001103486,0.1223897467271075,6,0.3438939754192217,8.47212900797633
bak,0.9545652415820048,0.0159874097019218,7,0.5116423032543812,8.217259972791085
bam,0.906223810052531,0.0986183389349902,21,0.5740551389135524,8.218417416427135
banc,0.9199300162787938,0.1513688041437095,9,0.4725189498511801,8.47320419313331
banf,0.955953042642206,0.0614983067236928,8,0.4985593665500478,7.999377344252292
banfp,0.7688587932134894,0.4346580721520787,20,0.3878963914765921,8.192484507756467
banr,0.9310590255734014,0.0447577490885001,13,0.5303916836397696,8.327458267600388
banx,0.9367671787934196,0.0116387665160337,6,0.547229049971588,8.35392383360322
bap,0.9552244489282118,0.1460113817185985,12,0.6492309206212413,8.319554012370013
bas,0.9413910437559628,0.1191457084627893,2,0.4226918348236657,7.058673752026655
basi,0.8868710485678463,0.0886677398805109,18,0.4774412418611344,7.390294469850178
bax,0.962785292889716,0.050944881301338,8,0.5774867537830916,8.257815701930257
bb,0.857314651792561,0.2923928047735442,9,0.5762075607407355,8.12007433431505
bbby,0.9612166130459514,0.0292521572833601,13,0.5766601262709721,8.335629817155642
bbd,0.935394876921118,0.0589033329660286,10,0.6506033045482518,8.556795620924273
bbdo,0.8898777786266902,0.044491470396154,14,0.5428826743120516,8.502147368247885
bbf,0.9422859231446292,0.0226632621762705,9,0.5305214425306142,8.4097830915832
bbg,0.9022657162271844,0.022638041997564,13,0.5255743419300392,8.321851705525308
bbgi,0.9232038885383608,0.0143117028618031,6,0.4892609132178624,7.711721386689553
bbk,0.9410334750678232,0.1268340190610999,12,0.5528528382671127,8.436849427308971
bbl,0.9292088275582322,0.1401946423946958,10,0.5781143873354646,8.530953741348611
bbn,0.9462138863717876,0.0691004938509662,13,0.5336014092494972,8.651608809889183
bbox,0.943013273223984,0.0120221749141387,10,0.5670996540081324,8.229398481509566
bbrg,0.957550043806418,0.0710582124324978,6,0.4692937906384482,7.872120216004676
bbsi,0.8972819672299861,0.2137404235119036,11,0.4655544230259882,8.509889353910319
bbt,0.9377976751369714,0.1086158822073597,17,0.5131232822829151,8.337771550445819
bbt_d,0.8382480531576713,0.0445781059253378,18,0.5183140079494504,7.64805335666893
bbt_e,0.8357084182058947,0.0160299431057122,12,0.446822455536579,7.664887295832596
bbt_f,0.8711243686851959,0.0529768235511436,19,0.429654832065568,7.798277142359339
bbt_g,0.8864171255420626,0.049296479512365,7,0.4970091449269383,8.043900503476998
bbva,0.92331388811418,0.0625598497884357,18,0.473849993333158,8.424493879351912
bbw,0.9133995336350316,0.1976324510388007,11,0.503363085150241,8.16361441188872
bby,0.9255355782933268,0.1703009018845749,20,0.5284700288244427,8.290295914403622
bc,0.8679153465742495,0.0224106858556881,10,0.5337982684263399,8.397472395167359
bcbp,0.938550403127668,0.1531281118674412,11,0.6089152503965041,7.901110661734572
bcc,0.9201473194363804,0.0593144387738724,9,0.6373564419048326,8.447572890060092
bce,0.9202946752302136,0.0638139099807694,24,0.5217175190190887,8.519491724993463
bcei,0.9505959412002644,0.193095608755744,2,0.505719958788095,7.071783418673661
bch,0.9506730495377512,0.0835665074559408,16,0.522339811056908,8.217988834401552
bcli,0.8186374752388289,0.2743096113734864,23,0.4888112238977973,7.574604958411538
bco,0.9634008153150848,0.1205172143188424,11,0.5325185200838268,7.89118133550936
bcom,0.908809196479093,0.1091982761995891,18,0.5010161986126852,8.340768652668674
bcor,0.947458654040158,0.0660685394909434,10,0.7249813146042521,8.166888876992227
bcov,0.9016990860591496,0.1333391717877274,16,0.6582384505246249,7.743425753562601
bcpc,0.9242527794153492,0.0610629608208767,12,0.4034004416199248,8.502137902390176
bcr,0.954820292792914,0.1633893457378314,8,0.4501038506270981,8.137556474941713
bcrh,0.8982953320420934,0.0104379070514915,11,0.4406219411852257,8.211232330813658
bcrx,0.9150905724186288,0.1261712347568593,7,0.5208876976006828,8.331047655555716
bcs,0.930102025772002,0.0688064466408668,9,0.5647065153282709,8.379182137572737
bcs_d,0.7143750268144662,0.1463022606809692,21,0.4729178779891758,6.999752009017097
bcv,0.9520564040925455,0.0290068870268391,10,0.7021826853452814,8.401399469645416
bcx,0.938702791674525,0.1405605899797458,11,0.6214615922047422,8.363813259560581
bdc,0.9168581784162058,0.0226125723565191,12,0.6629327186224038,8.443649800570848
bdge,0.9285979735759196,0.0220066591015395,12,0.5731006643537637,8.459680753815256
bdj,0.9584180434288332,0.1024388766537686,11,0.5668145899207738,8.20990194374887
bdl,0.8759232573347802,0.0115600957682119,11,0.603931388101793,8.126841417403654
bdn,0.9427123297181916,0.1318152680508337,13,0.5775840467757729,8.474246995728352
bdr,0.893754244501265,0.2683513227119987,7,0.4727750321891891,6.648488894634179
bdsi,0.9441961659217952,0.1743296808894119,6,0.4967415723640154,7.5421996511049
bdx,0.9453335296151276,0.0246778877342019,6,0.499990194697999,8.302505194489123
beat,0.9474780836074692,0.0208310398234179,5,0.5494168221400122,8.303418031300751
bebe,0.9435496012123844,0.1976963467372268,10,0.4664260628137264,7.239028580942284
becn,0.9375779424990656,0.0925682733287004,6,0.3652740108871658,8.437078935526834
bel,0.9126496505977936,0.081663370761967,10,0.5645825219473334,7.81493092512427
belfa,0.8660734054447055,0.0595502863254429,23,0.5280247825963948,8.443897710908598
belfb,0.9135688048550284,0.0039069461686456,10,0.5658583265325432,8.45537790324778
ben,0.9310155040380328,0.0835868078992341,24,0.5515698209307358,8.502895387709621
bep,0.914378505796653,0.0399565468467378,15,0.5414341046752469,8.331923011173593
bery,0.9560560740014602,0.0377942656383537,9,0.524125253839205,8.392765900532867
bf-a,0.8933497745110246,0.0121650939181634,16,0.5151351860573131,8.495687385391918
bf-b,0.8731053970585249,0.0506995284327451,10,0.4509622180530816,8.414285771689778
bfam,0.9371860518334982,0.0218523809351863,18,0.449215352931284,8.207302778588277
bfin,0.9359882423474774,0.0052496130854517,9,0.4690873625386408,8.11941248521865
bfk,0.9367835783289826,0.0860612674217056,7,0.477898846120469,8.457931024446742
bfo,0.9271801793836864,0.0851733606928675,20,0.4128335165572264,7.762016722909625
bfr,0.8482723188706636,0.075512992552076,19,0.3771995097693313,8.385046075843277
